Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity,Pressure,UVIEF,CityCode
2021-10-02,12.6,28.9,8.8,35.0,48.0,1005.75,8.508,BNE
2021-10-03,14.0,30.9,0.0,26.0,37.5,1006.05,8.634,BNE
2021-10-04,15.3,36.6,0.0,30.0,39.5,1002.95,8.474,BNE
2021-10-05,15.8,31.0,0.0,33.0,16.5,1010.05,8.388,BNE
2021-10-06,14.6,27.1,0.0,22.0,32.5,1015.15,8.973,BNE
2021-10-07,14.2,26.4,0.0,26.0,55.0,1014.95,9.109,BNE
2021-10-08,16.8,29.1,0.6,30.0,48.0,1016.35,8.88,BNE
2021-10-09,17.9,27.7,0.0,26.0,57.0,1017.95,9.398,BNE
2021-10-10,19.8,28.1,0.0,31.0,53.0,1014.55,10.356,BNE
2021-10-11,18.9,28.3,0.0,24.0,56.5,1010.2,10.12,BNE
2021-10-12,16.1,22.4,35.2,28.0,79.0,1009.9,9.323,BNE
2021-10-13,16.8,24.9,0.6,31.0,75.5,1012.2,10.239,BNE
2021-10-14,17.1,26.2,51.4,26.0,75.5,1011.95,10.198,BNE
2021-10-15,18.1,30.1,0.8,31.0,63.0,1006.25,9.886,BNE
2021-10-16,12.1,27.7,0.2,48.0,26.5,1008.7,9.065,BNE
2021-10-17,12.5,27.6,0.0,24.0,31.0,1014.1,9.164,BNE
2021-10-18,17.0,26.1,0.0,31.0,68.0,1016.05,9.522,BNE
2021-10-19,14.9,28.4,18.0,19.0,57.5,1014.8,8.894,BNE
2021-10-20,16.0,27.3,0.0,33.0,63.5,1013.65,8.922,BNE
2021-10-21,16.6,26.7,2.4,33.0,64.5,1013.4,9.734,BNE
2021-10-22,18.4,26.9,9.2,30.0,76.0,1015.0,9.982,BNE
2021-10-23,20.8,29.8,0.2,30.0,67.5,1015.0,10.64,BNE
2021-10-24,20.5,33.3,2.6,35.0,30.0,1012.3,10.824,BNE
2021-10-25,20.1,27.5,0.2,31.0,63.0,1014.9,10.564,BNE
2021-10-26,20.4,27.1,1.4,31.0,59.0,1016.65,9.645,BNE
2021-10-27,20.2,28.3,0.0,28.0,59.5,1016.95,11.035,BNE
2021-10-28,22.9,30.1,0.0,30.0,62.5,1012.8,10.728,BNE
2021-10-29,22.1,29.5,0.4,33.0,60.5,1013.2,11.586,BNE
2021-10-30,20.1,33.0,0.4,26.0,51.0,1012.6,10.931,BNE
2021-10-31,19.4,23.6,12.0,39.0,56.0,1021.05,11.041,BNE
2021-11-01,16.0,24.1,0.0,28.0,51.0,1024.95,11.538,BNE
2021-11-02,17.6,25.4,0.0,28.0,56.0,1024.45,11.129,BNE
2021-11-03,17.2,24.3,0.2,35.0,54.5,1023.95,10.799,BNE
2021-11-04,14.6,25.3,0.0,26.0,51.5,1020.5,10.95,BNE
2021-11-05,17.4,25.3,0.0,24.0,60.0,1018.55,10.642,BNE
2021-11-06,17.7,25.3,1.2,24.0,65.5,1015.0,10.778,BNE
2021-11-07,20.3,27.2,0.0,31.0,61.0,1011.35,11.636,BNE
2021-11-08,20.8,28.4,12.6,26.0,80.0,1007.85,11.028,BNE
2021-11-09,21.9,29.1,2.4,26.0,62.0,1010.9,11.798,BNE
2021-11-10,22.9,29.5,0.0,30.0,77.5,1009.65,12.509,BNE
2021-11-11,23.4,31.4,2.4,30.0,74.0,1006.1,12.985,BNE
2021-11-12,22.9,29.5,26.6,33.0,76.0,1001.25,12.831,BNE
2021-11-13,17.2,27.4,0.2,46.0,32.0,1007.0,12.407,BNE
2021-11-14,12.1,28.3,0.0,,25.5,1011.05,11.635,BNE
2021-11-15,12.8,30.5,0.0,,24.5,1011.15,11.298,BNE
2021-11-16,16.3,29.4,0.0,22.0,27.0,1014.35,11.336,BNE
2021-11-17,19.7,26.2,0.0,35.0,56.5,1020.1,11.726,BNE
2021-11-18,19.4,25.9,0.6,26.0,59.0,1020.2,11.489,BNE
2021-11-19,16.5,27.8,0.0,22.0,53.0,1016.9,11.733,BNE
2021-11-20,18.4,30.1,0.0,26.0,54.5,1013.75,12.289,BNE
2021-11-21,22.0,27.5,0.0,17.0,56.0,1012.4,12.532,BNE
2021-11-22,19.3,25.9,23.6,26.0,79.5,1013.35,11.471,BNE
2021-11-23,19.4,26.8,13.2,30.0,78.5,1015.2,11.684,BNE
2021-11-24,20.2,27.5,121.0,33.0,82.0,1014.45,12.001,BNE
2021-11-25,21.4,26.1,13.2,19.0,88.5,1012.0,12.621,BNE
2021-11-26,22.8,28.6,9.8,31.0,80.5,1006.95,12.528,BNE
2021-11-27,21.9,27.7,0.2,24.0,70.5,1010.7,12.829,BNE
2021-11-28,20.8,28.1,0.0,30.0,60.5,1015.9,13.136,BNE
2021-11-29,21.0,27.0,0.0,31.0,62.5,1016.75,13.764,BNE
2021-11-30,20.5,23.0,30.2,22.0,92.5,1013.8,13.694,BNE
2021-12-01,20.8,26.7,75.4,17.0,88.5,1012.05,12.981,BNE
2021-12-02,21.8,29.5,5.2,19.0,67.5,1011.95,12.695,BNE
2021-12-03,21.2,30.4,,24.0,58.5,1013.5,12.972,BNE
2021-12-04,20.4,30.1,,46.0,56.0,1011.0,12.616,BNE
2021-12-05,18.9,27.9,,31.0,59.0,1013.8,11.966,BNE
2021-12-06,18.6,28.1,,28.0,66.5,1014.75,12.724,BNE
2021-12-07,20.2,28.4,,20.0,65.0,1012.85,13.421,BNE
2021-12-08,21.7,29.3,,33.0,65.5,1012.65,13.149,BNE
2021-12-09,19.6,32.0,,33.0,59.0,1008.1,12.482,BNE
2021-12-10,20.0,31.5,17.8,28.0,52.0,1007.15,11.644,BNE
2021-12-11,17.7,30.1,,28.0,44.5,1010.45,12.573,BNE
2021-12-12,20.4,28.1,0.0,28.0,57.5,1012.95,11.877,BNE
2021-12-13,19.9,27.9,0.0,28.0,57.0,1011.55,12.366,BNE
2021-12-14,19.3,31.1,0.0,26.0,45.0,1010.8,12.88,BNE
2021-12-15,18.7,30.5,0.0,20.0,49.0,1011.4,12.633,BNE
2021-12-16,19.9,31.1,0.0,20.0,49.0,1011.3,13.044,BNE
2021-12-17,20.9,29.8,0.0,22.0,63.0,1014.85,13.442,BNE
2021-12-18,20.4,29.7,1.6,22.0,57.0,1016.7,12.982,BNE
2021-12-19,19.2,29.7,0.0,24.0,51.0,1015.4,13.34,BNE
2021-12-20,21.7,33.3,0.0,22.0,55.5,1013.6,12.506,BNE
2021-12-21,23.2,32.5,0.0,24.0,53.0,1013.0,12.437,BNE
2021-12-22,22.2,31.5,0.0,26.0,51.5,1009.95,12.286,BNE
2021-12-23,21.2,31.1,0.0,31.0,75.5,1010.35,13.198,BNE
2021-12-24,22.5,31.6,17.0,37.0,73.0,1010.65,12.722,BNE
2021-12-25,22.8,30.0,0.0,33.0,74.0,1011.45,13.362,BNE
2021-12-26,20.8,28.4,7.6,26.0,68.0,1010.9,13.111,BNE
2021-12-27,21.3,28.9,0.0,24.0,73.0,1009.05,13.347,BNE
2021-12-28,19.6,25.7,14.6,44.0,55.0,1012.45,13.595,BNE
2021-12-29,19.1,26.9,0.0,35.0,57.5,1013.0,14.304,BNE
2021-12-30,17.8,27.7,0.0,33.0,60.0,1013.75,13.305,BNE
2021-12-31,18.9,25.6,0.0,35.0,67.0,1012.75,13.531,BNE
2022-01-01,20.9,26.6,,20.0,80.0,1011.05,12.776,BNE
2022-01-02,19.5,27.7,,28.0,57.5,1006.5,14.353,BNE
2022-01-03,20.5,30.2,0.0,43.0,50.0,1002.0,14.062,BNE
2022-01-04,22.9,31.8,0.0,35.0,51.5,1001.8,15.681,BNE
2022-01-05,23.4,30.3,0.2,31.0,63.5,1004.55,14.812,BNE
2022-01-06,23.2,30.0,3.8,35.0,67.0,1009.3,14.539,BNE
2022-01-07,24.8,28.8,0.0,43.0,81.0,1011.45,15.445,BNE
2022-01-08,23.7,27.6,9.4,22.0,82.0,1011.45,14.923,BNE
2022-01-09,23.5,30.3,0.6,24.0,71.0,1013.25,14.43,BNE
2022-01-10,21.5,30.4,,28.0,57.0,1017.2,14.251,BNE
2022-01-11,22.6,29.8,0.2,33.0,54.0,1017.2,13.671,BNE
2022-01-12,19.4,29.7,0.0,31.0,59.5,1015.7,14.01,BNE
2022-01-13,20.4,29.8,0.2,30.0,51.0,1014.25,13.5,BNE
2022-01-14,19.8,29.6,0.0,28.0,58.5,1010.8,13.914,BNE
2022-01-15,19.9,30.7,0.0,26.0,55.0,1008.5,13.7,BNE
2022-01-16,21.2,31.4,4.2,35.0,64.5,1007.6,13.384,BNE
2022-01-17,23.5,32.4,,26.0,56.0,1009.85,13.689,BNE
2022-01-18,24.0,31.5,0.0,26.0,59.5,1010.85,13.985,BNE
2022-01-19,22.7,32.4,0.0,,62.5,1011.3,14.576,BNE
2022-01-20,21.7,26.7,,30.0,82.0,1016.25,14.497,BNE
2022-01-21,21.0,28.0,19.2,44.0,54.0,1020.45,13.065,BNE
2022-01-22,19.3,27.7,1.6,35.0,70.5,1017.0,13.027,BNE
2022-01-23,19.3,28.3,2.0,28.0,57.5,1012.9,13.323,BNE
2022-01-24,19.4,29.8,0.0,22.0,59.0,1010.6,13.375,BNE
2022-01-25,21.8,30.5,0.0,17.0,58.5,1009.95,13.811,BNE
2022-01-26,23.2,26.6,2.0,19.0,88.5,1011.4,14.436,BNE
2022-01-27,22.1,28.4,15.2,22.0,59.5,1013.85,13.471,BNE
2022-01-28,21.5,30.1,3.0,37.0,69.0,1014.35,14.125,BNE
2022-01-29,21.4,31.2,0.4,33.0,61.0,1013.35,13.927,BNE
2022-01-30,21.1,31.6,0.2,31.0,60.5,1011.05,13.978,BNE
2022-01-31,22.6,32.0,0.0,19.0,57.0,1007.0,13.008,BNE
2022-02-01,24.8,34.7,0.0,30.0,61.0,1003.25,14.276,BNE
2022-02-02,25.3,35.5,0.0,35.0,73.0,1002.65,14.963,BNE
2022-02-03,24.1,30.7,27.2,24.0,79.5,999.45,15.07,BNE
2022-02-04,19.7,28.4,20.6,43.0,56.5,1006.25,15.267,BNE
2022-02-05,18.3,27.4,0.0,35.0,49.0,1010.5,13.756,BNE
2022-02-06,19.2,26.9,0.0,44.0,52.5,1014.7,13.988,BNE
2022-02-07,19.1,29.2,0.8,33.0,50.0,1014.85,13.274,BNE
2022-02-08,18.0,28.3,0.0,24.0,51.0,1013.05,12.376,BNE
2022-02-09,18.6,30.0,0.0,26.0,51.5,1012.0,13.421,BNE
2022-02-10,19.4,31.2,0.0,30.0,46.5,1011.35,13.056,BNE
2022-02-11,19.1,31.3,0.0,33.0,54.0,1009.75,13.533,BNE
2022-02-12,20.4,28.9,0.0,35.0,55.0,1012.1,13.529,BNE
2022-02-13,18.6,29.3,7.2,33.0,52.0,1017.7,12.141,BNE
2022-02-14,19.2,27.9,0.6,31.0,76.5,1021.8,11.267,BNE
2022-02-15,19.3,27.1,5.6,30.0,66.5,1020.9,11.463,BNE
2022-02-16,20.4,28.7,0.2,26.0,56.5,1016.6,13.52,BNE
2022-02-17,19.1,29.8,0.0,22.0,56.0,1012.4,13.111,BNE
2022-02-18,20.3,31.9,0.0,30.0,57.5,1010.15,12.115,BNE
2022-02-19,20.2,31.0,19.2,35.0,67.0,1013.8,11.695,BNE
2022-02-20,21.1,27.6,10.4,20.0,65.0,1011.85,12.484,BNE
2022-02-21,20.6,30.1,0.2,26.0,65.5,1009.85,12.063,BNE
2022-02-22,21.2,30.3,2.2,33.0,70.5,1012.45,13.066,BNE
2022-02-23,21.1,28.7,38.6,33.0,79.0,1013.2,11.942,BNE
2022-02-24,22.7,28.1,13.4,41.0,77.0,1010.9,13.155,BNE
2022-02-25,22.6,24.2,64.0,35.0,93.5,1007.85,12.99,BNE
2022-02-26,21.4,23.9,225.6,31.0,93.5,1007.4,12.851,BNE
2022-02-27,20.1,23.6,228.4,46.0,96.0,1005.75,12.885,BNE
2022-02-28,19.7,29.9,222.8,26.0,72.5,1004.0,15.082,BNE
2022-03-01,21.0,30.4,5.6,31.0,65.5,1004.7,13.039,BNE
2022-03-02,21.4,31.4,0.2,22.0,65.0,1004.5,11.857,BNE
2022-03-03,19.5,27.7,56.0,39.0,78.5,1005.6,11.528,BNE
2022-03-04,19.9,27.5,0.6,22.0,73.0,1006.25,11.278,BNE
2022-03-05,20.4,31.6,0.0,17.0,61.5,1005.7,11.282,BNE
2022-03-06,22.3,32.2,0.0,39.0,77.5,1004.0,11.716,BNE
2022-03-07,19.6,30.6,23.4,20.0,63.5,1004.05,10.429,BNE
2022-03-08,21.9,34.4,0.2,20.0,56.0,1004.45,11.631,BNE
2022-03-09,23.3,34.7,0.6,30.0,60.0,1008.4,11.598,BNE
2022-03-10,23.3,27.2,0.2,24.0,72.0,1014.05,11.474,BNE
2022-03-11,21.6,26.6,0.0,26.0,68.0,1016.25,11.323,BNE
2022-03-12,19.4,27.5,0.0,33.0,55.5,1019.3,11.44,BNE
2022-03-13,18.4,28.7,0.0,28.0,56.5,1019.8,10.439,BNE
2022-03-14,18.6,28.7,0.0,24.0,56.0,1017.35,11.366,BNE
2022-03-15,19.3,27.6,0.0,35.0,62.0,1016.6,10.524,BNE
2022-03-16,19.3,29.3,0.0,28.0,60.5,1015.65,10.795,BNE
2022-03-17,19.5,30.5,0.0,30.0,58.5,1014.45,11.833,BNE
2022-03-18,20.3,29.1,0.2,31.0,58.5,1013.45,11.086,BNE
2022-03-19,19.4,29.2,0.0,31.0,51.5,1013.55,10.002,BNE
2022-03-20,19.8,28.7,0.0,20.0,55.0,1014.1,9.485,BNE
2022-03-21,18.2,29.8,0.0,22.0,53.5,1013.6,9.767,BNE
2022-03-22,18.5,29.8,0.0,19.0,55.0,1012.55,9.35,BNE
2022-03-23,18.8,30.9,0.0,22.0,60.0,1010.5,10.124,BNE
2022-03-24,20.6,30.6,0.0,20.0,56.5,1012.9,9.472,BNE
2022-03-25,20.8,30.4,0.0,37.0,56.0,1014.15,9.503,BNE
2022-03-26,19.5,27.6,56.2,17.0,71.5,1014.95,9.71,BNE
2022-03-27,19.6,28.5,6.2,26.0,67.0,1013.75,9.06,BNE
2022-03-28,20.6,21.9,44.6,57.0,92.5,1010.7,9.276,BNE
2022-03-29,19.1,25.4,63.8,22.0,85.5,1002.9,9.338,BNE
2022-03-30,20.1,27.5,13.8,43.0,69.0,998.9,10.425,BNE
2022-03-31,20.9,28.9,0.0,31.0,55.5,1005.5,8.901,BNE
2022-04-01,19.2,28.5,0.0,20.0,49.5,1010.9,8.093,BNE
2022-04-02,17.4,27.6,0.0,20.0,61.5,1013.6,8.948,BNE
2022-04-03,18.6,29.4,0.0,22.0,60.5,1015.45,9.643,BNE
2022-04-04,20.0,28.6,0.0,15.0,66.0,1015.5,8.516,BNE
2022-04-05,18.8,30.2,0.0,22.0,63.5,1013.9,8.507,BNE
2022-04-06,20.7,28.4,0.0,26.0,58.5,1013.65,8.379,BNE
2022-04-07,18.6,27.7,1.0,30.0,60.5,1013.85,9.037,BNE
2022-04-08,19.1,27.8,0.0,31.0,60.0,1015.9,8.866,BNE
2022-04-09,19.1,26.6,2.2,30.0,78.0,1018.75,8.532,BNE
2022-04-10,18.5,28.1,3.2,22.0,60.5,1017.55,8.351,BNE
2022-04-11,18.4,29.5,0.0,17.0,62.5,1016.25,8.449,BNE
2022-04-12,19.8,29.7,0.0,24.0,69.0,1016.3,8.148,BNE
2022-04-13,19.0,27.1,0.0,24.0,59.5,1018.15,7.585,BNE
2022-04-14,16.7,26.2,1.2,30.0,56.5,1019.8,7.186,BNE
2022-04-15,17.0,26.5,0.2,30.0,57.0,1019.2,7.467,BNE
2022-04-16,17.2,26.7,0.0,31.0,59.5,1017.65,7.532,BNE
2022-04-17,17.4,25.7,0.0,24.0,62.5,1017.65,7.25,BNE
2022-04-18,16.8,27.0,0.0,24.0,59.5,1018.65,7.279,BNE
2022-04-19,16.0,27.6,0.0,19.0,58.0,1018.3,7.541,BNE
2022-04-20,17.1,30.1,0.0,24.0,56.5,1015.75,6.99,BNE
2022-04-21,17.0,27.4,0.0,24.0,61.0,1019.55,6.948,BNE
2022-04-22,18.9,26.3,0.0,30.0,59.5,1022.7,7.135,BNE
2022-04-23,17.6,23.2,1.0,35.0,74.5,1024.7,6.686,BNE
2022-04-24,16.5,23.9,3.4,37.0,80.5,1025.75,6.458,BNE
2022-04-25,16.9,20.1,11.6,28.0,87.0,1023.3,6.318,BNE
2022-04-26,17.2,22.6,12.2,19.0,69.5,1020.05,6.384,BNE
2022-04-27,16.6,26.0,0.2,24.0,67.5,1017.95,6.289,BNE
2022-04-28,17.9,25.8,4.4,24.0,77.0,1019.9,5.778,BNE
2022-04-29,18.6,27.1,1.0,26.0,68.5,1021.15,5.663,BNE
2022-04-30,18.8,27.3,1.0,17.0,68.5,1019.3,6.036,BNE
2022-05-01,18.7,23.1,0.0,19.0,82.5,1018.45,5.396,BNE
2022-05-02,17.6,25.4,0.0,30.0,60.5,1020.1,5.626,BNE
2022-05-03,15.0,25.8,0.4,17.0,65.5,1018.7,5.542,BNE
2022-05-04,16.0,26.3,0.0,15.0,68.0,1016.35,5.603,BNE
2022-05-05,17.8,28.3,0.0,20.0,68.5,1014.15,6.011,BNE
2022-05-06,20.0,26.9,11.0,17.0,80.5,1015.95,5.876,BNE
2022-05-07,18.8,25.3,0.4,22.0,67.5,1019.35,5.716,BNE
2022-05-08,15.7,23.0,2.6,20.0,76.5,1020.9,5.545,BNE
2022-05-09,17.0,19.3,2.0,24.0,90.0,1023.45,5.174,BNE
2022-05-10,16.5,23.6,12.6,39.0,75.0,1023.1,5.337,BNE
2022-05-11,18.7,22.3,11.2,37.0,91.5,1020.65,5.126,BNE
2022-05-12,19.1,23.3,40.4,43.0,92.0,1016.5,5.28,BNE
2022-05-13,20.6,24.2,67.6,46.0,85.5,1014.5,4.929,BNE
2022-05-14,19.1,24.6,28.2,26.0,96.0,1013.5,5.08,BNE
2022-05-15,20.8,27.5,18.8,22.0,87.0,1012.1,5.577,BNE
2022-05-16,21.8,27.6,0.8,15.0,82.5,1013.3,5.374,BNE
2022-05-17,20.9,27.6,27.0,26.0,81.0,1016.2,4.855,BNE
2022-05-18,20.0,26.3,0.4,15.0,76.5,1018.1,4.752,BNE
2022-05-19,17.7,22.7,0.4,26.0,76.5,1021.55,4.688,BNE
2022-05-20,16.8,21.3,0.4,20.0,74.0,1025.05,4.701,BNE
2022-05-21,16.0,18.2,15.6,20.0,95.0,1023.85,4.76,BNE
2022-05-22,16.1,20.4,23.2,26.0,86.0,1020.2,4.54,BNE
2022-05-23,14.9,22.1,8.8,33.0,76.5,1021.95,4.414,BNE
2022-05-24,15.1,22.7,6.4,30.0,79.0,1021.4,4.34,BNE
2022-05-25,15.5,23.1,0.4,24.0,73.0,1019.65,4.406,BNE
2022-05-26,15.1,24.0,0.4,30.0,73.5,1017.9,4.211,BNE
2022-05-27,14.8,24.6,0.2,20.0,67.0,1015.45,4.085,BNE
2022-05-28,14.3,24.8,0.0,15.0,63.0,1011.45,4.073,BNE
2022-05-29,11.2,21.2,0.0,39.0,50.0,1008.65,4.213,BNE
2022-05-30,11.5,20.7,0.0,48.0,65.5,1006.2,4.095,BNE
2022-05-31,14.9,20.6,0.8,61.0,45.0,1006.35,3.967,BNE
2022-06-01,14.6,20.0,0.0,43.0,42.5,1011.95,4.11,BNE
2022-06-02,10.4,20.3,0.0,26.0,39.5,1019.7,3.954,BNE
2022-06-03,9.6,22.3,0.0,19.0,62.0,1018.1,4.155,BNE
2022-06-04,15.2,21.0,6.8,39.0,58.5,1014.05,3.821,BNE
2022-06-05,9.6,20.8,0.2,19.0,56.5,1016.7,3.985,BNE
2022-06-06,14.3,21.7,2.2,33.0,51.5,1012.6,3.914,BNE
2022-06-07,9.2,16.9,0.2,22.0,52.5,1015.8,3.758,BNE
2022-06-08,8.2,20.1,0.0,24.0,43.0,1015.95,3.61,BNE
2022-06-09,7.9,17.6,0.0,33.0,43.5,1016.6,3.355,BNE
2022-06-10,7.8,17.3,0.0,30.0,47.5,1016.95,3.459,BNE
2022-06-11,7.5,18.8,0.0,30.0,47.5,1016.4,3.744,BNE
2022-06-12,10.6,19.4,0.0,28.0,41.5,1015.05,3.73,BNE
2022-06-13,9.8,21.7,0.0,20.0,53.0,1019.75,3.577,BNE
2022-06-14,11.7,22.8,0.0,13.0,67.5,1023.0,3.803,BNE
2022-06-15,12.2,23.5,0.0,13.0,73.5,1022.05,3.578,BNE
2022-06-16,12.0,23.7,0.0,19.0,69.5,1018.9,3.4,BNE
2022-06-17,9.8,23.4,0.0,20.0,45.0,1018.4,3.352,BNE
2022-06-18,9.6,21.9,0.0,20.0,56.0,1021.1,3.134,BNE
2022-06-19,10.3,23.3,0.0,20.0,60.0,1021.55,3.59,BNE
2022-06-20,13.5,23.2,0.0,20.0,61.5,1020.1,3.654,BNE
2022-06-21,10.3,22.8,0.0,17.0,59.5,1021.85,3.63,BNE
2022-06-22,9.9,23.8,0.2,15.0,57.5,1022.95,3.476,BNE
2022-06-23,10.6,23.3,0.0,17.0,56.5,1023.85,3.343,BNE
2022-06-24,9.8,22.8,0.0,22.0,60.5,1021.35,3.606,BNE
2022-06-25,7.7,22.7,0.0,15.0,49.5,1022.2,3.746,BNE
2022-06-26,8.2,22.7,0.0,13.0,55.5,1024.55,3.724,BNE
2022-06-27,9.2,22.3,0.0,26.0,52.0,1021.95,3.603,BNE
2022-06-28,10.5,20.1,0.0,22.0,52.0,1024.8,3.424,BNE
2022-06-29,12.1,18.9,0.0,19.0,78.5,1024.5,3.611,BNE
2022-06-30,13.2,21.3,0.8,15.0,69.5,1022.6,3.657,BNE
2022-07-01,14.4,15.7,2.6,13.0,92.0,1022.0,3.727,BNE
2022-07-02,14.3,17.1,23.2,15.0,94.5,1017.75,3.962,BNE
2022-07-03,12.3,18.4,2.0,24.0,68.5,1014.7,3.774,BNE
2022-07-04,11.5,14.2,0.2,20.0,65.0,1015.3,3.837,BNE
2022-07-05,10.3,14.0,12.8,19.0,93.5,1014.4,3.599,BNE
2022-07-06,11.1,19.2,8.2,30.0,85.0,1011.0,3.299,BNE
2022-07-07,12.1,21.1,0.0,35.0,64.0,1009.2,3.658,BNE
2022-07-08,11.6,18.7,0.0,41.0,44.0,1013.0,3.919,BNE
2022-07-09,8.3,19.6,0.0,19.0,46.5,1016.8,3.633,BNE
2022-07-10,7.3,20.0,0.0,19.0,58.5,1018.55,3.508,BNE
2022-07-11,7.0,20.1,0.0,19.0,61.5,1019.85,3.787,BNE
2022-07-12,8.9,19.1,0.0,,80.5,1016.7,3.362,BNE
2022-07-13,8.4,18.8,3.2,43.0,52.0,1011.5,3.589,BNE
2022-07-14,8.7,20.0,0.0,30.0,45.5,1015.7,3.535,BNE
2022-07-15,9.5,21.6,0.0,19.0,47.5,1024.8,3.772,BNE
2022-07-16,7.9,21.6,0.0,17.0,61.5,1026.8,3.857,BNE
2022-07-17,9.5,23.1,0.0,19.0,57.0,1023.9,3.888,BNE
2022-07-18,10.9,24.3,0.0,24.0,54.0,1017.95,4.0,BNE
2022-07-19,9.7,21.5,0.0,31.0,56.0,1021.45,4.041,BNE
2022-07-20,12.1,19.2,0.0,33.0,74.5,1025.0,3.869,BNE
2022-07-21,12.0,18.1,1.8,33.0,81.0,1022.7,3.862,BNE
2022-07-22,13.9,18.6,15.4,33.0,84.5,1017.7,3.595,BNE
2022-07-23,14.3,21.6,4.4,28.0,62.5,1017.5,4.024,BNE
2022-07-24,11.5,23.0,0.0,20.0,60.5,1019.1,3.96,BNE
2022-07-25,10.1,22.3,0.0,15.0,59.0,1019.35,4.151,BNE
2022-07-26,10.3,23.5,0.0,43.0,71.5,1015.0,4.085,BNE
2022-07-27,9.4,19.6,0.0,35.0,35.5,1017.3,4.246,BNE
2022-07-28,8.4,21.5,0.0,17.0,44.5,1022.35,4.097,BNE
2022-07-29,8.1,21.8,0.0,20.0,50.0,1021.4,3.86,BNE
2022-07-30,10.2,20.6,0.0,24.0,53.0,1025.75,3.909,BNE
2022-07-31,10.9,20.1,0.0,31.0,66.0,1024.8,4.283,BNE
2022-08-01,12.0,20.3,0.6,15.0,79.0,1021.05,4.551,BNE
2022-08-02,11.6,23.7,0.2,19.0,75.0,1019.55,4.384,BNE
2022-08-03,12.7,23.8,0.0,19.0,67.5,1019.85,4.895,BNE
2022-08-04,12.8,23.2,0.0,28.0,82.0,1016.45,5.387,BNE
2022-08-05,13.2,23.9,0.0,19.0,70.0,1012.85,5.322,BNE
2022-08-06,15.5,22.2,4.2,28.0,62.5,1013.2,5.192,BNE
2022-08-07,10.8,21.9,0.2,26.0,39.0,1015.9,5.033,BNE
2022-08-08,9.0,21.4,0.0,22.0,40.0,1018.6,5.19,BNE
2022-08-09,9.3,21.8,0.0,19.0,44.5,1020.15,4.982,BNE
2022-08-10,10.2,21.6,0.0,24.0,45.5,1024.25,5.244,BNE
2022-08-11,9.9,21.9,0.0,20.0,63.5,1023.6,5.542,BNE
2022-08-12,13.3,20.3,0.0,17.0,81.5,1021.0,5.402,BNE
2022-08-13,15.1,16.9,0.4,17.0,83.5,1016.25,5.13,BNE
2022-08-14,7.9,22.3,1.8,30.0,58.0,1014.35,5.438,BNE
2022-08-15,6.0,21.8,0.0,26.0,39.5,1013.65,5.285,BNE
2022-08-16,6.8,22.1,0.0,20.0,46.0,1011.45,4.444,BNE
2022-08-17,9.3,22.3,0.0,24.0,42.0,1016.65,4.966,BNE
2022-08-18,7.9,23.9,0.0,19.0,47.5,1017.7,5.771,BNE
2022-08-19,8.4,28.1,0.0,31.0,41.0,1015.0,5.775,BNE
2022-08-20,10.7,24.0,0.0,20.0,46.0,1020.2,5.714,BNE
2022-08-21,10.2,21.5,0.0,26.0,53.0,1023.65,5.554,BNE
2022-08-22,10.6,21.7,0.0,19.0,57.5,1023.35,5.7,BNE
2022-08-23,12.2,25.2,0.0,41.0,58.0,1015.35,5.799,BNE
2022-08-24,9.1,19.9,4.6,39.0,45.5,1018.1,6.185,BNE
2022-08-25,,22.1,,,39.5,1021.6,6.015,BNE
2022-08-26,9.1,21.8,0.0,20.0,57.0,1024.15,5.944,BNE
2022-08-27,10.1,22.2,0.0,28.0,58.0,1025.75,6.416,BNE
2022-08-28,12.6,22.7,0.0,26.0,65.5,1027.5,6.229,BNE
2022-08-29,12.0,23.0,0.2,26.0,74.5,1025.3,6.616,BNE
2022-08-30,13.5,20.7,,,77.0,1021.65,6.865,BNE
2022-08-31,16.1,24.9,5.0,24.0,76.0,1020.75,6.39,BNE
2022-09-01,13.3,22.8,0.0,19.0,69.0,1022.15,6.685,BNE
2022-09-02,14.1,20.3,0.0,26.0,81.5,1020.45,6.924,BNE
2022-09-03,14.6,19.4,9.4,31.0,80.5,1012.5,6.985,BNE
2022-09-04,14.4,21.9,3.2,33.0,51.5,1015.15,6.949,BNE
2022-09-05,11.3,21.2,0.0,,55.5,1020.2,6.954,BNE
2022-09-06,11.7,21.7,,24.0,60.5,1022.0,6.992,BNE
2022-09-07,11.0,21.0,0.0,,61.0,1022.9,7.038,BNE
2022-09-08,10.0,21.5,0.2,20.0,67.0,1021.5,7.422,BNE
2022-09-09,14.4,23.7,9.0,26.0,77.5,1016.1,7.2,BNE
2022-09-10,11.4,25.5,3.8,33.0,46.5,1013.1,7.873,BNE
2022-09-11,12.9,25.4,0.0,19.0,39.5,1015.25,7.891,BNE
2022-09-12,16.4,23.2,0.0,22.0,42.5,1017.2,7.811,BNE
2022-09-13,13.9,25.0,0.0,24.0,47.5,1021.9,7.455,BNE
2022-09-14,13.8,23.5,0.0,22.0,51.5,1024.5,7.39,BNE
2022-09-15,14.3,22.2,0.0,28.0,60.5,1019.0,8.011,BNE
2022-09-16,16.3,22.7,4.2,20.0,75.0,1012.1,7.858,BNE
